Code,Country,Year,Income,AgeAMI,IncomeAMI,RecordsAMI,SexAMI,YearAMI,Age_AAI,Records_AAI,Sex_AAI,Year_AAI,Year_AMC,Team_AMC,NOC_AMC,Age_AMC,Sex_AMC,Records_AMC,Income_AMC,Year_AAC,Team_AAC,NOC_AAC,Age_AAC,Sex_AAC,Records_AAC,Income_AAC,Income_AAI
,,,,,,,,,,,,,,,,,,,,1996,Romania,ROU,29,M,5,LM,
,,,,,,,,,,,,,,,,,,,,1996,Romania,ROU,30,F,2,LM,
,,,,,,,,,,,,,,,,,,,,1996,Romania,ROU,31,F,2,LM,
,,,,,,,,,,,,,,,,,,,,1996,Romania,ROU,31,M,4,LM,
,,,,,,,,,,,,,,,,,,,,1996,Romania,ROU,32,F,1,LM,
,,,,,,,,,,,,,,,,,,,,1996,Romania,ROU,32,M,4,LM,
,,,,,,,,,,,,,,,,,,,,1996,Romania,ROU,33,F,2,LM,
,,,,,,,,,,,,,,,,,,,,1996,Romania,ROU,33,M,1,LM,
,,,,,,,,,,,,,,,,,,,,1996,Romania,ROU,34,M,2,LM,
,,,,,,,,,,,,,,,,,,,,1996,Romania,ROU,35,F,1,LM,
,,,,,,,,,,,,,,,,,,,,1996,Romania,ROU,35,M,3,LM,
,,,,,,,,,,,,,,,,,,,,1996,Romania,ROU,36,M,1,LM,
,,,,,,,,,,,,,,,,,,,,1996,Romania,ROU,37,M,1,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,15,F,10,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,16,F,21,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,17,F,14,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,17,M,10,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,18,F,11,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,18,M,1,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,19,F,17,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,19,M,13,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,20,F,7,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,20,M,26,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,21,F,16,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,21,M,14,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,22,F,11,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,22,M,32,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,23,F,17,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,23,M,36,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,24,F,16,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,24,M,23,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,25,F,8,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,25,M,28,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,26,F,12,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,26,M,33,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,27,F,21,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,27,M,24,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,28,F,10,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,28,M,23,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,29,F,8,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,29,M,21,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,30,F,6,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,30,M,10,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,31,F,5,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,31,M,1,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,32,F,6,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,32,M,6,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,33,F,7,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,33,M,5,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,34,F,3,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,34,M,3,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,35,F,4,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,35,M,4,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,36,F,1,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,37,F,2,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,37,M,3,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,39,M,2,LM,
,,,,,,,,,,,,,,,,,,,,1996,Russia,RUS,46,M,1,LM,
,,,,,,,,,,,,,,,,,,,,1996,Rwanda,RWA,17,M,1,L,
,,,,,,,,,,,,,,,,,,,,1996,Rwanda,RWA,18,M,1,L,
,,,,,,,,,,,,,,,,,,,,1996,Rwanda,RWA,23,M,1,L,
,,,,,,,,,,,,,,,,,,,,1996,Rwanda,RWA,32,M,1,L,
,,,,,,,,,,,,,,,,,,,,1996,Saint Lucia,LCA,18,F,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,Saint Lucia,LCA,20,M,2,UM,
,,,,,,,,,,,,,,,,,,,,1996,Saint Lucia,LCA,21,M,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,Saint Lucia,LCA,23,M,3,UM,
,,,,,,,,,,,,,,,,,,,,1996,Saint Lucia,LCA,42,M,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,Samoa,SAM,17,F,1,LM,
,,,,,,,,,,,,,,,,,,,,1996,Samoa,SAM,22,M,1,LM,
,,,,,,,,,,,,,,,,,,,,1996,Samoa,SAM,23,M,1,LM,
,,,,,,,,,,,,,,,,,,,,1996,Samoa,SAM,24,M,1,LM,
,,,,,,,,,,,,,,,,,,,,1996,Samoa,SAM,30,M,1,LM,
,,,,,,,,,,,,,,,,,,,,1996,San Marino,SMR,16,M,1,,
,,,,,,,,,,,,,,,,,,,,1996,San Marino,SMR,19,M,2,,
,,,,,,,,,,,,,,,,,,,,1996,San Marino,SMR,25,M,1,,
,,,,,,,,,,,,,,,,,,,,1996,San Marino,SMR,31,M,1,,
,,,,,,,,,,,,,,,,,,,,1996,San Marino,SMR,33,F,1,,
,,,,,,,,,,,,,,,,,,,,1996,San Marino,SMR,36,M,1,,
,,,,,,,,,,,,,,,,,,,,1996,Sao Tome and Principe,STP,18,M,1,L,
,,,,,,,,,,,,,,,,,,,,1996,Sao Tome and Principe,STP,19,F,1,L,
,,,,,,,,,,,,,,,,,,,,1996,Saudi Arabia,KSA,17,M,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,Saudi Arabia,KSA,19,M,4,UM,
,,,,,,,,,,,,,,,,,,,,1996,Saudi Arabia,KSA,20,M,5,UM,
,,,,,,,,,,,,,,,,,,,,1996,Saudi Arabia,KSA,21,M,3,UM,
,,,,,,,,,,,,,,,,,,,,1996,Saudi Arabia,KSA,22,M,4,UM,
,,,,,,,,,,,,,,,,,,,,1996,Saudi Arabia,KSA,23,M,4,UM,
,,,,,,,,,,,,,,,,,,,,1996,Saudi Arabia,KSA,24,M,4,UM,
,,,,,,,,,,,,,,,,,,,,1996,Saudi Arabia,KSA,25,M,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,Saudi Arabia,KSA,26,M,3,UM,
,,,,,,,,,,,,,,,,,,,,1996,Saudi Arabia,KSA,27,M,3,UM,
,,,,,,,,,,,,,,,,,,,,1996,Saudi Arabia,KSA,30,M,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,Saudi Arabia,KSA,31,M,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,Senegal,SEN,22,M,1,L,
,,,,,,,,,,,,,,,,,,,,1996,Senegal,SEN,25,M,1,L,
,,,,,,,,,,,,,,,,,,,,1996,Senegal,SEN,26,M,4,L,
,,,,,,,,,,,,,,,,,,,,1996,Senegal,SEN,28,M,1,L,
,,,,,,,,,,,,,,,,,,,,1996,Senegal,SEN,29,M,3,L,
,,,,,,,,,,,,,,,,,,,,1996,Senegal,SEN,32,M,2,L,
,,,,,,,,,,,,,,,,,,,,1996,Seychelles,SEY,18,M,2,UM,
,,,,,,,,,,,,,,,,,,,,1996,Seychelles,SEY,19,M,2,UM,
,,,,,,,,,,,,,,,,,,,,1996,Seychelles,SEY,23,F,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,Seychelles,SEY,29,M,2,UM,
,,,,,,,,,,,,,,,,,,,,1996,Seychelles,SEY,30,M,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,Seychelles,SEY,32,M,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,Sierra Leone,SLE,19,F,1,L,
,,,,,,,,,,,,,,,,,,,,1996,Sierra Leone,SLE,19,M,1,L,
,,,,,,,,,,,,,,,,,,,,1996,Sierra Leone,SLE,21,F,3,L,
,,,,,,,,,,,,,,,,,,,,1996,Sierra Leone,SLE,22,M,1,L,
,,,,,,,,,,,,,,,,,,,,1996,Sierra Leone,SLE,23,M,2,L,
,,,,,,,,,,,,,,,,,,,,1996,Sierra Leone,SLE,24,F,3,L,
,,,,,,,,,,,,,,,,,,,,1996,Sierra Leone,SLE,24,M,5,L,
,,,,,,,,,,,,,,,,,,,,1996,Sierra Leone,SLE,25,M,1,L,
,,,,,,,,,,,,,,,,,,,,1996,Sierra Leone,SLE,28,M,2,L,
,,,,,,,,,,,,,,,,,,,,1996,Singapore,SGP,16,M,10,H,
,,,,,,,,,,,,,,,,,,,,1996,Singapore,SGP,17,F,6,H,
,,,,,,,,,,,,,,,,,,,,1996,Singapore,SGP,18,M,5,H,
,,,,,,,,,,,,,,,,,,,,1996,Singapore,SGP,20,F,1,H,
,,,,,,,,,,,,,,,,,,,,1996,Singapore,SGP,23,M,6,H,
,,,,,,,,,,,,,,,,,,,,1996,Singapore,SGP,25,F,1,H,
,,,,,,,,,,,,,,,,,,,,1996,Singapore,SGP,25,M,1,H,
,,,,,,,,,,,,,,,,,,,,1996,Singapore,SGP,27,F,1,H,
,,,,,,,,,,,,,,,,,,,,1996,Singapore,SGP,28,M,1,H,
,,,,,,,,,,,,,,,,,,,,1996,Singapore,SGP,30,M,1,H,
,,,,,,,,,,,,,,,,,,,,1996,Singapore,SGP,37,F,1,H,
,,,,,,,,,,,,,,,,,,,,1996,Singapore,SGP,39,M,1,H,
,,,,,,,,,,,,,,,,,,,,1996,Slovakia,SVK,17,M,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovakia,SVK,18,F,5,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovakia,SVK,19,M,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovakia,SVK,20,F,4,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovakia,SVK,20,M,3,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovakia,SVK,21,M,5,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovakia,SVK,22,F,3,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovakia,SVK,22,M,8,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovakia,SVK,23,F,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovakia,SVK,23,M,10,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovakia,SVK,24,F,4,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovakia,SVK,24,M,4,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovakia,SVK,25,F,4,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovakia,SVK,25,M,6,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovakia,SVK,26,M,4,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovakia,SVK,27,F,3,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovakia,SVK,27,M,7,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovakia,SVK,28,M,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovakia,SVK,29,M,6,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovakia,SVK,30,M,2,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovakia,SVK,31,M,4,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovakia,SVK,33,F,2,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovakia,SVK,33,M,3,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovakia,SVK,34,M,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovakia,SVK,35,F,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovakia,SVK,38,M,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovakia-1,SVK,18,M,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovakia-1,SVK,19,M,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovakia-2,SVK,20,M,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovakia-2,SVK,22,M,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovenia,SLO,17,F,4,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovenia,SLO,17,M,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovenia,SLO,18,M,4,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovenia,SLO,19,F,2,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovenia,SLO,19,M,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovenia,SLO,20,M,3,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovenia,SLO,21,F,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovenia,SLO,21,M,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovenia,SLO,22,F,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovenia,SLO,22,M,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovenia,SLO,24,F,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovenia,SLO,24,M,6,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovenia,SLO,25,F,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovenia,SLO,25,M,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovenia,SLO,26,F,2,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovenia,SLO,26,M,2,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovenia,SLO,27,F,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovenia,SLO,28,M,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovenia,SLO,30,F,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovenia,SLO,30,M,4,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovenia,SLO,31,M,3,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovenia,SLO,33,M,3,UM,
,,,,,,,,,,,,,,,,,,,,1996,Slovenia,SLO,34,M,2,UM,
,,,,,,,,,,,,,,,,,,,,1996,Solomon Islands,SOL,19,F,1,LM,
,,,,,,,,,,,,,,,,,,,,1996,Solomon Islands,SOL,22,M,1,LM,
,,,,,,,,,,,,,,,,,,,,1996,Solomon Islands,SOL,23,M,1,LM,
,,,,,,,,,,,,,,,,,,,,1996,Solomon Islands,SOL,27,M,1,LM,
,,,,,,,,,,,,,,,,,,,,1996,Somalia,SOM,23,M,1,L,
,,,,,,,,,,,,,,,,,,,,1996,Somalia,SOM,28,M,1,L,
,,,,,,,,,,,,,,,,,,,,1996,Somalia,SOM,30,M,1,L,
,,,,,,,,,,,,,,,,,,,,1996,Somalia,SOM,31,M,1,L,
,,,,,,,,,,,,,,,,,,,,1996,South Africa,RSA,17,F,3,UM,
,,,,,,,,,,,,,,,,,,,,1996,South Africa,RSA,18,F,3,UM,
,,,,,,,,,,,,,,,,,,,,1996,South Africa,RSA,18,M,3,UM,
,,,,,,,,,,,,,,,,,,,,1996,South Africa,RSA,19,M,3,UM,
,,,,,,,,,,,,,,,,,,,,1996,South Africa,RSA,20,F,2,UM,
,,,,,,,,,,,,,,,,,,,,1996,South Africa,RSA,20,M,8,UM,
,,,,,,,,,,,,,,,,,,,,1996,South Africa,RSA,21,F,6,UM,
,,,,,,,,,,,,,,,,,,,,1996,South Africa,RSA,21,M,8,UM,
,,,,,,,,,,,,,,,,,,,,1996,South Africa,RSA,22,F,4,UM,
,,,,,,,,,,,,,,,,,,,,1996,South Africa,RSA,22,M,4,UM,
,,,,,,,,,,,,,,,,,,,,1996,South Africa,RSA,23,F,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,South Africa,RSA,23,M,10,UM,
,,,,,,,,,,,,,,,,,,,,1996,South Africa,RSA,24,F,7,UM,
,,,,,,,,,,,,,,,,,,,,1996,South Africa,RSA,24,M,9,UM,
,,,,,,,,,,,,,,,,,,,,1996,South Africa,RSA,25,F,4,UM,
,,,,,,,,,,,,,,,,,,,,1996,South Africa,RSA,25,M,7,UM,
,,,,,,,,,,,,,,,,,,,,1996,South Africa,RSA,26,M,4,UM,
,,,,,,,,,,,,,,,,,,,,1996,South Africa,RSA,27,M,2,UM,
,,,,,,,,,,,,,,,,,,,,1996,South Africa,RSA,28,F,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,South Africa,RSA,28,M,4,UM,
,,,,,,,,,,,,,,,,,,,,1996,South Africa,RSA,29,F,2,UM,
,,,,,,,,,,,,,,,,,,,,1996,South Africa,RSA,29,M,3,UM,
,,,,,,,,,,,,,,,,,,,,1996,South Africa,RSA,30,F,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,South Africa,RSA,30,M,3,UM,
,,,,,,,,,,,,,,,,,,,,1996,South Africa,RSA,31,M,2,UM,
,,,,,,,,,,,,,,,,,,,,1996,South Africa,RSA,32,F,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,South Africa,RSA,33,F,2,UM,
,,,,,,,,,,,,,,,,,,,,1996,South Africa,RSA,33,M,3,UM,
,,,,,,,,,,,,,,,,,,,,1996,South Africa,RSA,45,M,1,UM,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,13,F,3,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,14,F,9,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,14,M,1,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,15,F,4,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,16,F,7,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,16,M,2,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,17,F,1,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,17,M,11,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,18,F,3,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,18,M,5,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,19,F,12,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,19,M,6,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,20,F,11,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,20,M,29,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,21,F,22,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,21,M,20,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,22,F,10,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,22,M,34,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,23,F,15,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,23,M,48,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,24,F,16,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,24,M,21,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,25,F,11,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,25,M,34,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,26,F,5,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,26,M,12,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,27,F,1,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,27,M,11,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,28,F,2,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,28,M,11,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,29,F,2,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,29,M,6,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,30,F,1,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,30,M,4,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,32,M,2,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,34,M,1,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,36,M,2,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea,KOR,40,M,2,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea-1,KOR,18,F,1,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea-1,KOR,20,F,1,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea-1,KOR,20,M,1,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea-1,KOR,21,F,1,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea-1,KOR,21,M,1,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea-1,KOR,23,F,1,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea-1,KOR,23,M,1,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea-1,KOR,26,F,1,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea-1,KOR,26,M,2,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea-2,KOR,19,F,2,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea-2,KOR,20,F,1,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea-2,KOR,20,M,1,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea-2,KOR,21,M,1,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea-2,KOR,24,F,1,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea-2,KOR,24,M,1,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea-2,KOR,26,F,1,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea-2,KOR,28,M,1,H,
,,,,,,,,,,,,,,,,,,,,1996,South Korea-2,KOR,31,M,1,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,14,F,3,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,15,F,14,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,16,F,5,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,17,F,10,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,18,F,17,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,18,M,2,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,19,M,11,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,20,F,18,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,20,M,8,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,21,F,10,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,21,M,13,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,22,F,9,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,22,M,13,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,23,F,12,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,23,M,22,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,24,F,10,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,24,M,11,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,25,F,7,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,25,M,12,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,26,F,7,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,26,M,28,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,27,F,9,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,27,M,22,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,28,F,2,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,28,M,13,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,29,F,2,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,29,M,10,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,30,F,3,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,30,M,18,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,31,F,3,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,31,M,3,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,32,F,2,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,32,M,8,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,33,F,2,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,33,M,6,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,34,F,1,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,34,M,8,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,35,F,2,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,35,M,5,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,36,M,2,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,37,M,1,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,38,M,4,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,39,M,6,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,40,M,2,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,41,M,2,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,43,M,1,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain,ESP,48,M,1,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain-1,ESP,26,M,1,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain-1,ESP,34,M,1,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain-2,ESP,24,M,1,H,
,,,,,,,,,,,,,,,,,,,,1996,Spain-2,ESP,26,M,1,H,
,,,,,,,,,,,,,,,,,,,,1996,Sri Lanka,SRI,20,F,1,L,
,,,,,,,,,,,,,,,,,,,,1996,Sri Lanka,SRI,22,M,2,L,
,,,,,,,,,,,,,,,,,,,,1996,Sri Lanka,SRI,24,M,1,L,
,,,,,,,,,,,,,,,,,,,,1996,Sri Lanka,SRI,26,F,1,L,
,,,,,,,,,,,,,,,,,,,,1996,Sri Lanka,SRI,27,M,1,L,
,,,,,,,,,,,,,,,,,,,,1996,Sri Lanka,SRI,28,F,2,L,
,,,,,,,,,,,,,,,,,,,,1996,Sri Lanka,SRI,31,F,2,L,
